82dca11a-dce3-466f-ac9c-ccf79c8c8343;PADARIA PAIXAO;Rua Luiz Gatti, 220 - Baronesa, Osasco;-23.4975324;-46.7855036
937f82b6-1107-4290-a5b6-825921fd396d;SKINA DA MATRIZ;Rua Antônio Agu, 1294 - Centro, Osasco;-23.5381353;-46.7819389
2aa23d59-1913-4e15-98b3-dcc18aed1bf3;MINI MERCADO TOK LEVE;Rua Doutor Sílvio Dante Bertacchi, 975 - Vila Sônia, São Paulo;-23.6008888;-46.7329162
7476d459-3b0f-464c-a7f4-f5d5670ab366;CASA DE MARCELO&ERIKA;Avenida dos Remédios, 601 - Remédios, Osasco;-23.5193275;-46.7533536
b145b030-5846-464a-a0eb-d44c9bf6c955;CASA DE CARNES LHP;Rua Maria Carvalho de Lima, 619 - Helena Maria, Osasco;-23.4972041;-46.7909204
9788c91f-40f5-4ee1-bb17-1d02a0aa0ac9;PRATO PRONTO;Rua Inhambú, 1090 - Vila Uberabinha, São Paulo;-23.6036194;-46.6707989
4a1946cf-3a6e-4ea7-abeb-da0252b312e2;C C PARQUE DO ENGENHO;Avenida Dom Rodrigo Sanches, 26 - Jardim Amália, São Paulo;-23.6617355;-46.7796554
6dce75fc-f615-4588-a492-4ba64983bca2;CASA DE CARNES MARQUES;Avenida dos Remédios, 995 - Remédios, Osasco;-23.5166499;-46.75469080000001
e49a768c-409c-4fd2-8cb3-afd25919f22c;CS CARNES TEIXEIRA II;Estrada do M Boi Mirim, 1628 - Jardim das Flores, São Paulo;-23.6744094;-46.7478604
ce79a193-1015-405e-8494-b25e809b774d;PANIFICADORA TRIGALI;Rua Campina Grande, 14 - Rochdale, Osasco;-23.5153081;-46.7778035
7a13bb15-9549-4906-b77f-a1a8cfe1c5ab;JORGE DA SILVA 93372060563;Rua Ivone Mafra Pereira dos Santos, 220 - Bonança, Osasco;-23.4894942;-46.7914577
6310185e-6d0c-48b9-8518-f84f249233d4;CASA DE CARNES JD SAPO;Avenida João Rodrigues Ruiz, 213 - Jardim Sapopemba, São Paulo;-23.6108259;-46.4940015
ac174185-3299-4c10-92b4-94e945382c4c;BIANCA GARCIA GONCALVES DE DEUS;Rua Orquídea, 331 - Jardim das Flores, Osasco;-23.5361362;-46.7968761
f18ad21d-6aaf-48b0-b885-264e775fae33;AUTO POSTO CARIBE;Avenida Sapopemba, 1790 - Vila Regente Feijó, São Paulo;-23.5708299;-46.569672
33d217d0-637f-4bf3-af3d-ce2e3a61d6d7;CATUPIRY;Avenida Rudge, 218 - Bom Retiro, São Paulo;-23.5259143;-46.6486366
a38b7032-9fe3-4ae8-904e-c8401eded13d;GALERIA DOS BOLOS;Avenida Antônio Carlos Costa, 164 - Bela Vista, Osasco;-23.544647;-46.7820619
a51fefda-059e-4f7c-b820-011d63a5dba2;ALUIZIO CARLOS PAES ACOUGUE ME;Avenida Padre Vicente Melillo, 1775 - Umuarama, Osasco;-23.5616414;-46.7819775
6c6c75e7-9f45-4fcc-98b0-cfaba8ffc35f;PALADAR;Rua Vinte e Sete de Janeiro, 175 - Novo Osasco, Osasco;-23.5697368;-46.7930522
9632f7c2-568b-433b-94a8-b7d6c88e61ce;IMPERIO DO PAO;Rua Nossa Senhora das Graças, 11 - Novo Osasco, Osasco;-23.5705965;-46.793575
96274a5c-57c1-4dcd-abd3-bb5f253783e7;DELICIAS E PAES;Rua Roberto Carlos Sasounian, 98 - Bonança, Osasco;-23.4889658;-46.7885551
b6b24823-e681-46a9-90ce-a696b4b4e3a2;CASA DE CARNES PAREDES;Avenida Marechal Tito, 1945 - São Miguel Paulista, São Paulo;-23.4945657;-46.4269975
38e89165-dfd6-4c79-995a-e4a869f21450;DOCE MEL;Rua Vicente Pereira de Assunção, 224 - Vila Constança, São Paulo;-23.6669583;-46.6719985
07c478b9-3168-4cdd-bea6-f4e8d3451549;MERCADINHO TAMAKI;Avenida Luís Pires de Minas, 1441 - Cidade Centenário, São Paulo;-23.5823642;-46.49816920000001
1208552c-f936-492e-99f1-20fc118c89e4;BAR NOITES PAULISTANA;Rua Deocleciano de Oliveira Filho, 347 - Parque Santo Antônio, São Paulo;-23.667204;-46.7549999
8396e008-5fa1-407d-bf28-7f5c180d3ef9;REDE IMPERADOR;Rua Valença do Minho, 5H - Jardim Brasília (Zona Leste), São Paulo;-23.5562363;-46.4957809
a198045a-17ef-40fc-a5d7-1aa833988e33;JS MERCEARIA;Rua São Luiz, 248 - Rochdale, Osasco;-23.505271;-46.7794937
ce8f4498-2045-4c04-b4a3-8a4d568c8c93;COM DIST DOCES KIKAS;Avenida Doutor Almiro Leal da Costa, 407E - Jardim das Oliveiras, São Paulo;-23.4938623;-46.3780039
dc370932-8ca0-43d2-9198-59fdb67bad70;CASA DE CARNES LM;Rua General Newton Estilac Leal, 1400 - Pestana, Osasco;-23.5359997;-46.80524339999999
a61565fe-bcfa-4fc5-9a54-df1da67f2b01;JOAO DE MOURA CAVALCANTE 1497866;Rua Antônio Ricardo Ventura Nitão, 373 - Ayrosa, Osasco;-23.5188637;-46.7655193
63148f3c-41b3-40fb-af72-bdf08525e68a;MARIA LUCIA ALVES DE MOURA;Rua Laís de Sá, 156 - Munhoz Júnior, Osasco;-23.4990361;-46.8106139
afad31a9-baac-4c3b-bd90-e1d62316227c;MERCEARIA STRAHLER;Rua Fortunato Pulherini, 362 - Mutinga, Osasco;-23.5062056;-46.7737709
cd1dbda5-c580-45c9-870e-13924ffad00b;MERCADO 4 IRMAOS;Rua Presidente Costa e Silva, 1097 - Helena Maria, Osasco;-23.499656;-46.7977257
75308a55-e456-46d2-afe6-b37f9405d2be;GAROTO PIZZA BAR;Avenida Celso Garcia, 437 - Brás, São Paulo;-23.5390313;-46.6082137
513da94e-9aa1-4a12-a8c0-1a87302fca37;MERCADO ACOUG DIA DIA;Avenida Cruzeiro do Sul, 1763 - Rochdale, Osasco;-23.505456;-46.7770405
b2f1bdd7-f9b2-4880-85e4-cbce59b9a190;VILLA CARNES;Rua São Mateus, 108 - I.A.P.I., Osasco;-23.5112352;-46.78464229999999
df59b362-eb94-4095-9fcb-c58015f5530d;DO BOI CARNES E DERIV;Avenida Ragueb Chohfi, 2914 - Jardim Três Marias, São Paulo;-23.5824744;-46.4149287
3760d2ad-1659-4739-9cc3-5e4694cdc54d;EXCELENCIA COMERCIAL;Rua Rio Xingu, 157 - I.A.P.I., Osasco;-23.5152554;-46.7900706
5cf14199-8e8c-43ac-a1d4-266b3094d59c;DOCERIA CHUVA DE CRIST;Rua Pedro Filier, 4 - Parque Artur Alvim, São Paulo;-23.5412887;-46.4851324
6e8cb5ec-525a-461e-af6b-e1dfe766e02e;PAES E DOCES COIMBRASIL;Rua Alexandre Dumas, 865, (ZO CHACARA SANTO ANTONIO - Chácara Santo Antônio (Zona Sul), São Paulo;-23.634607;-46.70021149999999
634e25c2-1942-4b4e-9001-7ce14e2339cd;BOULEVARD;Avenida Doutor Eduardo Cotching, 1849 - Vila Formosa, São Paulo;-23.5658244;-46.5445871
aeb2f088-f354-414d-89b1-6e7cae21bd55;BANCA MINORO;Avenida Doutor Chucri Zaidan 902, 902 - Vila Cordeiro, São Paulo;-23.6215452;-46.6996642
7888be04-e7a9-486e-828d-9440cbd89686;CENTER CARNES NOVA M G;Avenida Padre Estanislau de Campos, 475, LOJA F - Conjunto Habitacional Padre Manoel da Nóbrega, São Paulo;-23.5462749;-46.4813198
2521c5c5-4a35-4577-9146-9c5e8e84a9c4;MARIA DO BOM SUCESSO DE ALMEIDA;Rua Maguari, 231 - Aliança, Osasco;-23.5059576;-46.7854268
09c89b1a-f95f-43b2-b074-68c85fd84bff;MERCADO SARAIVA;Rua Octalles Marcondes Ferreira, 469 - Helena Maria, Osasco;-23.4988955;-46.7925861
b32a30da-6a96-47d6-80f8-3d7a31dd2428;LA BELLA PAES E CIA;Rua Bela Cintra, 1491 - Consolação, São Paulo;-23.5591117;-46.6644635
a86eb08d-3e55-42ed-9666-e838836978d7;ALEXANDRE RICARDO BARRETO 114214;Avenida Brasil, 2000 - Rochdale, Osasco;-23.512545;-46.78200810000001
b7f2c8a1-46c1-4e0e-b93d-f75b8bfcddae;MINIMERCADO SALGADO FO;Rua Doutor Rubens Rebouças de Carvalho, 155 - Portal D'Oeste, Osasco;-23.4925817;-46.79881630000001
29dc1f23-5daa-4818-95a1-aab15fed1bbc;SACOLAO VELOSO;Avenida Benedito Alves Turíbio, 874 - Padroeira, Osasco;-23.5556451;-46.8118341
c647175b-93ee-4109-837a-83e8d2bd8ec3;NOSSO EMPORIO;Avenida Yara, 491 - Vila Yara, Osasco;-23.5486303;-46.7663085
6a586786-e4d6-4ed4-ba64-fe3b174a9181;PANIFICADORA PAO BOM;Avenida Benedito Alves Turíbio, 435 - Padroeira, Osasco;-23.5582661;-46.8086441
8b97c53f-d9eb-4c1c-85dd-668fb60ec3e4;CHOCKOHOME DOCES CASEIROS;Rua Saleme, 23 - Veloso, Osasco;-23.5608119;-46.80012139999999
75231650-24d7-45f9-acf0-1938de584d48;TIO PATINHAS PIZZARIA;Avenida Sarah Veloso, 1058 - Veloso, Osasco;-23.5668641;-46.8072568
cd8b0a96-818a-4e45-9dbc-153e6f105a5a;SANTA MARCELINA;Rua Bela Vista, 266 - Santo Amaro, São Paulo;-23.63351;-46.6907725
50f8003e-853c-4c47-8cd2-b3db283d489c;LETITONA PIZZAS;Rua Evaristo da Silva, 113A - Quitaúna, Osasco;-23.5330776;-46.8111908
93f91aa0-eb46-4c29-bda0-2953acfc84e0;CAFE CULTURAL;Avenida Adolfo Pinheiro, 1950 - Santo Amaro, São Paulo;-23.6374827;-46.6952412
926457d9-5db3-4222-8b5f-8b7bcd88a3ab;MERCEARIA E LANCHONETE CAINA;Avenida Doutor Alberto Jackson Byington, 320 - Vila Menck, Osasco;-23.4996139;-46.7696818
21a33e7b-53d5-4852-9ea4-a40013fd6c2f;CASA DO NORTE SAO FRANCISCO;Avenida Ayrton Senna, 70 - Santa Maria, Osasco;-23.5840444;-46.8098384
d4de9e52-ea1f-45a7-bb68-fb49dc7138bc;RAINHA DA ANALICE;Avenida Analice Sakatauskas, 250 - Bela Vista, Osasco;-23.5487595;-46.7770811
0ee8c111-c80e-44ca-a74c-cda1b46d070a;PANIFICADORA E REST MADRI;Rua José Domingues de Jesus, 460 - Munhoz Júnior, Osasco;-23.4977197;-46.8054285
ae9450d0-610c-41d1-8c7e-5fd7bf412db0;PAO E DOCES IMPERIAL;Rua Narciso Sturlini, 344 - Centro, Osasco;-23.5420628;-46.7740381
b9527993-f1c6-42c1-9f2e-9e60c15e64c3;MERCADINHO QUERO QUERO;Rua Quero-Quero, 129 - Aliança, Osasco;-23.5077508;-46.78249599999999
0412bcc5-b55e-4ae9-9ff6-c73e2a5f9e90;HEIWA COM DE DOCES;Avenida Jabaquara, 947 - Mirandópolis, São Paulo;-23.612502;-46.637801
91689832-4a1e-4367-94d9-87b511bfae7d;VAREJAO LOPES;Rua Dorival Seabra, 540 - Baronesa, Osasco;-23.4951418;-46.7875923
bee8b19c-3e06-4547-9f8c-38848e2142aa;CASA CARNES MASCARENHA;Rua Sargento Edgard Lourenço Pinto, 127 - Conjunto Habitacional Marechal Mascarenhas de Morais, São Paulo;-23.6163904;-46.4956744
81611171-028f-4eb8-a362-374965607300;PAES DOCES FLANBOYANT;Rua João Cordeiro, 370 - Moinho Velho, São Paulo;-23.494808;-46.7012014
1ec09f50-2999-4974-9a7f-25e7bc4b2096;GUI BOX MERCADINHO;Rua Juan Vicente, 482 - Bandeiras, Osasco;-23.5587772;-46.81592149999999
b3cccfdd-5602-415a-9d77-7c0f02acde22;RESTAURANTE TROPEIRO P;Avenida dos Autonomistas, 896, LOJA 131 - Vila Yara, Osasco;-23.5438354;-46.7627798
8bb977a0-df6d-4a0e-89a6-c2f929d3cd9c;CISSA LOJA DE LEGUMES;Rua Benedito Américo de Oliveira, 2A - Vila Yara, Osasco;-23.5478999;-46.76427899999999
c51de7d6-71b8-4e35-bbdd-b4b824d89e05;Q NUTRI REFEICOES;Avenida Maria Campos, 706 - Centro, Osasco;-23.5366318;-46.7732632
34a502df-5c6d-4a38-ac5f-ccbc2edf6576;GLOBO CARNES;Rua José Yoshie Yamamoto, 33 - Novo Osasco, Osasco;-23.5683425;-46.7936072
6f60a280-1eae-427e-8064-ccbfc3c517e5;HM COM VERDURAS;Rua Silva Bueno, 2109, BOX 19,26,27 - Ipiranga, São Paulo;-23.5972924;-46.6004157
4b0d3361-d569-4fe9-97c7-67b40fed8495;CHOCOLATES MUNIK;Avenida Moysés Roysen, ??? - Vila Guilherme, São Paulo;-23.5146928;-46.6208486
a1fc4e70-5af8-4691-875f-239107813f25;VAREJAO DE CARNE CANEL;Estrada Dom João Nery, 1794 - Vila Silva Teles, São Paulo;-23.5098156;-46.4016721
48b5a834-d15b-4280-a2d8-8fa41cbc33e6;SAN MARTINEZ;Avenida José Lopez Lázaro, 386 - Presidente Altino, Osasco;-23.5303712;-46.7625176
8d5a858e-72e6-4672-be7f-de0beb78a20b;CASA DE CARNES SANTA;Praça Maria Montessori, 26 - Vila Maria Alta, São Paulo;-23.5011777;-46.5896917
4da0a9e7-58ac-4ad7-bb7d-66e1addcc2e9;CASA DE CARNES ABRANTE;Avenida Cruzeiro do Sul, 1240 - Rochdale, Osasco;-23.51015;-46.777595
fb800201-da0c-4cdc-8f28-9e4c25dbe0de;E & L DOCES E SALGADOS;Rua Caieiras, 158 - Vila Menck, Osasco;-23.5007538;-46.7752708
7e6443a4-5c81-4508-baea-823450af9017;POSTO ILHA DE CAPRI;Rua Almeida Brandão, 604 - Vila Guilhermina, São Paulo;-23.5348391;-46.51131059999999
1fbf0cba-0c3a-4a16-ae1e-abc24487907b;NOVA BELINHA;Rua Avelino Paiva Pieroni Filho, 94 - Ayrosa, Osasco;-23.5131384;-46.762184
12ba7c79-f565-4270-b507-8a1b49e8e37a;PANIFICADORA JUPAN;Rua Jumana, 166 - Mooca, São Paulo;-23.5657466;-46.5979957
74e81f53-dd98-4229-b4fc-59f56a6bc413;SUPERMERCADO GOMES;Rua São Pedro, 19 - I.A.P.I., Osasco;-23.5130527;-46.7857204
14ba9798-7d96-4d56-9341-7dbbfcd4acc0;PADARIA ZE DO PAO;Avenida Juscelino Kubitschek de Oliveira, 1 - Portal D'Oeste, Osasco;-23.4923057;-46.7920489
f9e46f5f-6700-4fc4-aaeb-22942950a4a9;CASA DO NORTE JOAO DO BODE;Avenida Presidente Médici, 2149 - Vila Menck, Osasco;-23.5042491;-46.7696346
5f6263cb-e9df-4f0f-ac0c-1d8214eaacdf;CM AUTO POSTO;Rua Brigadeiro Haroldo Veloso, 501 - Chácara Itaim, São Paulo;-23.5858114;-46.6889568
56077e46-f22b-4c4e-88e9-724e714aba10;BANRI COMERCIAL;Rua Galvão Bueno, 160 - Liberdade, São Paulo;-23.5570522;-46.6352148
400d9dcf-cc3c-46eb-a611-607f7ce562b8;DEGLI PIZZARIA;Rua Tupi, 722 - Santa Cecília, São Paulo;-23.5377787;-46.6629456
97af93b5-d6d3-4c87-8e61-5e0ac1300ce7;CARAMELO EXPRESS;Rua Dona Primitiva Vianco, 967 - Centro, Osasco;-23.5369279;-46.7758791
16027e8a-87a6-460d-9317-7370159ce824;KI GOSTOSO;Rua Doutor Mário Milani, 17 - Vila Campesina, Osasco;-23.5463208;-46.76615
bbc6e1be-2eca-43ea-b779-85acbf8d67f1;MERCEARIA LIVIERO;Avenida Carlos Liviero, 1254 - Vila Liviero, São Paulo;-23.6493296;-46.5975003
aafcf444-0367-4b69-b60c-106eba95a9ab;KIOSQUE;Avenida Marechal Rondon 915, 127 - Centro, Osasco;-23.5283831;-46.7866556
37154807-41a4-430a-9652-32a9c4a10d29;CASA DE CARNES MARGOPES;Avenida das Colmeias, 388 - Jardim Umarizal, São Paulo;-23.6218442;-46.7543477
bfd03970-bf2e-4afc-b112-0af80996b481;MERCADO DO BOI;Avenida Padre Vicente Melillo, 1775 - Umuarama, Osasco;-23.5616414;-46.7819775
1e035d73-0530-479a-bb5a-58c8a295e071;FRANFRILAR;Rua Alberto Filipini, 16 - Umuarama, Osasco;-23.5536698;-46.7739058
bf7750c3-b7fd-4198-9796-9d49c4209be1;ROTISSERIE LA ZAZZA;Rua Mamud Rahd, 5 - Tremembé, São Paulo;-23.4600602;-46.6238925
6291f513-3e88-48ae-adc8-e2c9cd424016;CASA DE CARNES VENCEDORA;Avenida José Lopez Lázaro, 241 - Presidente Altino, Osasco;-23.530993;-46.7636216
32d49742-f1a1-4ca1-879c-5cbfab150341;ROTISSERIA MIEKO;Rua Erasmo Braga, 131 - Presidente Altino, Osasco;-23.5295897;-46.771978
7724fbd2-806b-4e27-b4c0-dde4aeebc096;CASA DE CARNES UNIAO S PRADO;Rua São Caetano do Sul, 390 - Conjunto Habitacional Brigadeiro Faria Lima, São Paulo;-23.7557045;-46.6859026
0fad91e1-8d9d-4930-a4ca-f167f6039a86;HAWAI AUTO POSTO-SHELL;Avenida Ermano Marchetti, 800 - Água Branca, São Paulo;-23.514446;-46.69945420000001
7993c8f2-2232-4a5a-bac1-9e0a6cb8548a;COMERCIO DE CARNES NEV;Rua Herbart 47, 47, BOX 106 - Lapa, São Paulo;-23.5193882;-46.7018484
e611ee44-0668-4343-a8e4-130b74038b33;LUCILEIA BARBOSA DA SILVA 177130;Rua Jorge Vitor Silva, 44 - Jardim Roberto, Osasco;-23.542537;-46.8101709
07e66bff-5727-4adb-813f-2dd50948e395;CASA CARNES ULTRA BOI;Rua Deputado Gouvea Franco, 10 - Parque Mandaqui, São Paulo;-23.4719018;-46.6368045
ebb6dabe-b866-4a5e-b1e2-59f4fc344385;PAES E DOCES SCALA;Avenida São José, 720 - Ayrosa, Osasco;-23.51604;-46.767781
4c8fbee8-f950-4490-a49b-abdf11fd4cb0;PEIXARIA SIMONEIDE;Praça Vinte e Um de Dezembro, BOX 1/2 - Centro, Osasco;-23.5273774;-46.7787377
5fe702ce-474d-4acc-a1bf-84a9a91a7a6c;LABARCA;Avenida Engenheiro Heitor Antônio Eiras Garcia, 2203 - Jardim Esmeralda, São Paulo;-23.584121;-46.7516122
73b7bf50-6e43-4550-95bf-5ec87ac877a3;SHOPPING DO CHURRASCO;Avenida Benedito Alves Turíbio, 365 - Padroeira, Osasco;-23.5583993;-46.8078209
92669136-1173-4d29-8cae-d7457ef35a19;ILHA DO SOL;Rua Paranaense, 114 - Conceição, Osasco;-23.5722932;-46.8031948
43164e3c-3435-437e-ae6c-baf6778f79b8;CAFETERIA RECANTO 23;Avenida dos Autonomistas, 896, LOJA233 - Vila Yara, Osasco;-23.5438354;-46.7627798
2288703a-78d4-46c6-938a-828dc5ef5af6;KANPAI DOCES I;Rua Clodomiro Amazonas, 817 - Vila Nova Conceição, São Paulo;-23.5913974;-46.6777926
ef11f1d4-7608-4a7d-a72e-b836950561f8;PADARIA NOVA ANALICE;Rua Dirce Christensen, 20 - Bela Vista, Osasco;-23.5519531;-46.7795133
d616fc45-3507-4536-9862-bb194bc49aa2;FIORELLA PAES DOCES;Rua Santa Cruz, 2164 - Vila Mariana, São Paulo;-23.6028224;-46.6179201
e6eb848f-d7d8-44d4-8423-bcf61f1ecaba;MERCADINHO ALICE;Rua Pastor Cícero Canuto de Lima, 221 - Bandeiras, Osasco;-23.5588598;-46.8120415
0ca41c77-0a40-4c0f-a9ec-08743d5407cc;SANTINIQUE QUITANDA E ROTISSERIA;Avenida Carlos Lacerda, 1623 - Pirajussara, São Paulo;-23.6458102;-46.7791377
92165743-4948-4eec-966d-51782cd65859;ASSAF EMPORIO ARABE;Avenida Comandante Sampaio, 163 - km 18, Osasco;-23.5278905;-46.79369819999999
4a6bad70-9b55-443e-a6d7-0285d451e16c;ACOUGUE SOUZA;Avenida Braz Zulli, 268 - Bonança, Osasco;-23.487587;-46.796039
7fe2a72f-0ca8-4a1e-b3de-85cadfd390b0;CENTER CARNES SANTA RI;Avenida Águas de São Pedro, 288 - Vila Paulicéia, São Paulo;-23.4871845;-46.61409399999999
58cd39b2-903d-4f10-a6d7-093d51f88579;MINIMERCADO PRECO BOM;Rua Maria Alice Gomes Dias, 2A - Bonança, Osasco;-23.4925801;-46.7889986
fcf5271d-4298-41a2-9ffc-2c302caa52a8;ORQUIDEA PALACE PAES E DOCES;Rua Conselheiro Furtado, 1187 - Liberdade, São Paulo;-23.5635982;-46.6323547
ee7f3386-a695-4401-9aaa-9a9e74aa57d3;CASA CARNE N ESPERANCA;Rua Campina Grande, 383 - Rochdale, Osasco;-23.5142426;-46.7804891
1d22ecae-8b65-4212-88e4-6a98f48c9442;MERCADO RIC;Rua Doutor Carlos Ubaldino Bueno de Abreu, 833 - Portal D'Oeste, Osasco;-23.4915697;-46.80024470000001
1f406aeb-62f4-42a3-bc64-37510232c609;PAO PAULISTA;Rua Pamplona, 1253 - Jardim Paulista, São Paulo;-23.5680071;-46.6577269
